,Subject,Data,Group,RM_Vals,Group_Coded
9731,804,-0.0158074050151733,Non,15,1
9732,805,-0.03308339435317942,Non,1,1
9733,805,0.029123486888935304,Non,2,1
9734,805,-0.04459720598409805,Non,3,1
9735,805,-0.03573237757858702,Non,4,1
9736,805,0.009159334771378407,Non,5,1
9737,805,-0.03137459788996065,Non,6,1
9738,805,-0.01868101344448992,Non,7,1
9739,805,-0.016042324597761386,Non,8,1
9740,805,-0.015918198990819785,Non,9,1
9741,805,0.02655473806222039,Non,10,1
9742,805,-0.002525812452052044,Non,11,1
9743,805,-0.011830806720280102,Non,12,1
9744,805,-0.07672194530289231,Non,13,1
9745,805,-0.02977781979158473,Non,14,1
9746,805,0.029777819791584732,Non,15,1
9747,806,0.030730024603542537,Non,1,1
9748,806,0.02694303465563104,Non,2,1
9749,806,0.031446123157231574,Non,3,1
9750,806,0.022094896785759398,Non,4,1
9751,806,0.006513924199466177,Non,5,1
9752,806,0.014464161796626481,Non,6,1
9753,806,0.06338469596028223,Non,7,1
9754,806,0.05100446578337131,Non,8,1
9755,806,0.051355763042204544,Non,9,1
9756,806,0.054742243793398954,Non,10,1
9757,806,-0.025661146187183813,Non,11,1
9758,806,0.030283377093004774,Non,12,1
9759,806,0.009992289618370656,Non,13,1
9760,806,-0.028620946439228245,Non,14,1
9761,806,0.028620946439228245,Non,15,1
9762,807,0.13729645119202585,Non,1,1
9763,807,0.057954194303415425,Non,2,1
9764,807,-0.019268404868626465,Non,3,1
9765,807,0.03450846319631169,Non,4,1
9766,807,0.1182867655637938,Non,5,1
9767,807,0.0036405679566771793,Non,6,1
9768,807,0.09615706933933722,Non,7,1
9769,807,0.0837025048674867,Non,8,1
9770,807,-0.14919929094836237,Non,9,1
9771,807,-0.03182309833320909,Non,10,1
9772,807,0.020350728107420196,Non,11,1
9773,807,-0.033526061689380965,Non,12,1
9774,807,0.060509492232014905,Non,13,1
9775,807,-0.03759006079323206,Non,14,1
9776,807,0.03759006079323207,Non,15,1
9777,808,0.006546665967065161,Non,1,1
9778,808,-0.019592738562232655,Non,2,1
9779,808,0.011333014422302015,Non,3,1
9780,808,0.04364476029682199,Non,4,1
9781,808,0.025430657595458997,Non,5,1
9782,808,0.007147132534414957,Non,6,1
9783,808,0.033459195174498406,Non,7,1
9784,808,0.03955776132413344,Non,8,1
9785,808,0.02154526242713725,Non,9,1
9786,808,-0.003988998517752564,Non,10,1
9787,808,0.03730085102397344,Non,11,1
9788,808,0.023812800257091576,Non,12,1
9789,808,0.020596136882410448,Non,13,1
9790,808,0.00339518056256307,Non,14,1
9791,808,-0.00339518056256307,Non,15,1
9792,809,-0.08865063122842647,Non,1,1
9793,809,-0.0018876542284775241,Non,2,1
9794,809,-0.04453327733542033,Non,3,1
9795,809,-0.028146227586094266,Non,4,1
9796,809,-0.0414201528175217,Non,5,1
9797,809,-0.02605582315848063,Non,6,1
9798,809,-0.002203281261230282,Non,7,1
9799,809,-0.04758301030906201,Non,8,1
9800,809,-0.026185048294167717,Non,9,1
9801,809,-0.008727794074496198,Non,10,1
9802,809,-0.04786946087672107,Non,11,1
9803,809,-0.026097183584179957,Non,12,1
9804,809,-0.04581480760600264,Non,13,1
9805,809,0.0,Non,14,1
9806,810,0.008321324724306203,Non,1,1
9807,810,0.021675591866942533,Non,2,1
9808,810,-0.00037533959828024363,Non,3,1
9809,810,0.011545843962747684,Non,4,1
9810,810,0.005960376593630098,Non,5,1
9811,810,0.02466671279266641,Non,6,1
9812,810,0.020156167369643575,Non,7,1
9813,810,0.0032854455333327717,Non,8,1
9814,810,0.010988124824036823,Non,9,1
9815,810,0.0030162470584822088,Non,10,1
9816,810,0.002727041695473672,Non,11,1
9817,810,0.0036019280547314506,Non,12,1
9818,810,0.00738081438151133,Non,13,1
9819,810,0.00026668486477055085,Non,14,1
9820,810,-0.00026668486477055085,Non,15,1
9821,811,0.03689087311344254,Non,1,1
9822,811,0.05304644621337369,Non,2,1
9823,811,0.02426622311720342,Non,3,1
9824,811,0.009577104832080331,Non,4,1
9825,811,0.03231037772267059,Non,5,1
9826,811,0.005006988508066324,Non,6,1
9827,811,-0.005096405998563806,Non,7,1
9828,811,0.004524838329635461,Non,8,1
9829,811,-0.07149090807486759,Non,9,1
9830,811,0.02509826012348847,Non,10,1
9831,811,-0.03119806967913217,Non,11,1
9832,811,0.016876941244866505,Non,12,1
9833,811,-0.02441718718059844,Non,13,1
9834,811,0.04537736116461222,Non,14,1
9835,811,-0.04537736116461222,Non,15,1
9836,812,0.012708671885905975,Non,1,1
9837,812,0.04562205752239285,Non,2,1
9838,812,0.03054028826032024,Non,3,1
9839,812,0.04167811886440644,Non,4,1
9840,812,0.015786060262923913,Non,5,1
9841,812,0.05339842213466603,Non,6,1
9842,812,0.03357322291766647,Non,7,1
9843,812,0.02919378105611452,Non,8,1
9844,812,0.03261542826614669,Non,9,1
9845,812,-0.016638158656013008,Non,10,1
9846,812,0.010778445741018314,Non,11,1
9847,812,0.02028271085643491,Non,12,1
9848,812,0.012893128448800955,Non,13,1
9849,812,0.0,Non,15,1
9850,813,-0.04181589030348219,Non,1,1
9851,813,-0.037350400715020216,Non,2,1
9852,813,-0.06535500909176059,Non,3,1
9853,813,-0.10135954270212705,Non,4,1
9854,813,-0.23641380465321826,Non,5,1
9855,813,0.15937749196105616,Non,6,1
9856,813,-0.09863175459608803,Non,7,1
9857,813,-0.06554129029410201,Non,8,1
9858,813,0.0031228649113563683,Non,9,1
9859,813,-0.08538986316947661,Non,10,1
9860,813,0.007548072189455787,Non,11,1
9861,813,-0.12280324252874995,Non,12,1
9862,813,-0.2815479914660652,Non,13,1
9863,813,0.0,Non,14,1
9864,814,0.03923465103440691,Non,1,1
9865,814,0.03387311799683995,Non,2,1
9866,814,0.022358314693908962,Non,3,1
9867,814,0.033414595879233455,Non,4,1
9868,814,0.02142377082447539,Non,5,1
9869,814,0.012635301841770285,Non,6,1
9870,814,0.002807868271576041,Non,7,1
9871,814,0.017556045169964965,Non,8,1
9872,814,0.015396041287791132,Non,9,1
9873,814,0.021323721368499023,Non,10,1
9874,814,0.030624375832729114,Non,11,1
9875,814,0.01059293882035948,Non,12,1
9876,814,-0.01396031275300045,Non,13,1
9877,814,-0.016771250173402485,Non,14,1
9878,814,0.016771250173402488,Non,15,1
9879,815,0.02054353868556653,Non,1,1
9880,815,0.049809685223128654,Non,2,1
9881,815,0.01839833400891678,Non,3,1
9882,815,0.014702474844058493,Non,4,1
9883,815,-0.019808554379027923,Non,5,1
9884,815,-0.017640224192557383,Non,6,1
9885,815,0.034920754360831065,Non,7,1
9886,815,0.0061148249291195994,Non,8,1
9887,815,3.950682355117769e-05,Non,9,1
9888,815,0.017151092595555632,Non,10,1
9889,815,0.006351393528226896,Non,11,1
9890,815,-0.02333773001807065,Non,12,1
9891,815,0.0038821001453997013,Non,14,1
9892,815,-0.0038821001453997013,Non,15,1
9893,816,0.084995284712875,Non,1,1
9894,816,0.04806770985093077,Non,2,1
9895,816,0.05137556362498903,Non,3,1
9896,816,0.07752717462479358,Non,4,1
9897,816,0.06539555000156805,Non,5,1
9898,816,0.007509870282169109,Non,6,1
9899,816,0.026924366728993412,Non,7,1
9900,816,0.04069838445630689,Non,8,1
9901,816,0.0672013195934775,Non,9,1
9902,816,-0.00339942758614082,Non,10,1
9903,816,0.020389866344521886,Non,11,1
9904,816,0.04293575900306415,Non,12,1
9905,816,0.07967502044311964,Non,13,1
9906,816,0.012382585306487715,Non,14,1
9907,816,-0.012382585306487719,Non,15,1
9908,817,0.09978575652856952,Non,1,1
9909,817,0.08729696371733928,Non,2,1
9910,817,0.04303824119214378,Non,3,1
9911,817,-0.0009631189307307553,Non,4,1
9912,817,0.002930538401024868,Non,5,1
9913,817,0.030071424720021975,Non,7,1
9914,817,0.07430295923566962,Non,8,1
9915,817,0.016454214115734445,Non,9,1
9916,817,0.08815053053423533,Non,10,1
9917,817,-0.06089403152739969,Non,11,1
9918,817,0.03717126337657257,Non,12,1
9919,817,0.06783836494446713,Non,13,1
9920,817,0.043875721841022,Non,14,1
9921,817,-0.043875721841022,Non,15,1
9922,824,0.08861547801583178,Non,3,1
9923,824,0.037970647265169646,Non,4,1
9924,824,0.026856882111315372,Non,5,1
9925,824,-0.04520132059132688,Non,7,1
9926,824,0.048867825242908045,Non,8,1
9927,824,0.0657789782192732,Non,9,1
9928,824,0.014361986305861607,Non,13,1
9929,824,-0.02763807851599427,Non,14,1
9930,824,0.02763807851599427,Non,15,1
9931,825,-0.08479401430832859,Non,3,1
9932,825,-0.040050374802705374,Non,5,1
9933,825,-0.018109838855067478,Non,6,1
9934,825,0.024457761711929635,Non,7,1
9935,825,0.020590686632213362,Non,11,1
9936,825,-0.024621744526918767,Non,12,1
9937,825,0.031760735853281194,Non,13,1
9938,825,-0.0037326201758991345,Non,14,1
9939,825,0.0037326201758991415,Non,15,1
9940,826,-0.0003952148016482214,Non,2,1
9941,826,0.0562456786434489,Non,3,1
9942,826,0.006456437527829452,Non,5,1
9943,826,-0.0044171667977130485,Non,7,1
9944,826,0.002535002631115415,Non,8,1
9945,826,0.009784995466659136,Non,9,1
9946,826,-0.036058744048743485,Non,13,1
9947,826,-0.040554276610660384,Non,14,1
9948,826,0.040554276610660384,Non,15,1
9949,829,0.011723220663642966,Non,1,1
9950,829,-0.04795147492128439,Non,2,1
9951,829,0.07744017800359292,Non,3,1
9952,829,-0.03726947161387861,Non,6,1
9953,829,0.008123249914103816,Non,7,1
9954,829,0.10973508297640579,Non,8,1
9955,829,-0.02465312947739266,Non,9,1
9956,829,-0.006079382707390931,Non,10,1
9957,829,0.0,Non,15,1
9958,830,-0.0001218095220771034,Non,1,1
9959,830,0.045729231541020966,Non,2,1
9960,830,-0.008907452000589936,Non,4,1
9961,830,0.030829564549207752,Non,6,1
9962,830,0.014528473573028696,Non,7,1
9963,830,-0.01943069629038456,Non,8,1
9964,830,0.026907918006703585,Non,9,1
9965,830,-0.002269976386149639,Non,10,1
9966,830,-0.03631759547580007,Non,11,1
9967,830,0.0006783986756866579,Non,14,1
9968,830,-0.0006783986756866579,Non,15,1
9969,831,0.1466221789492669,Non,1,1
9970,831,0.2140497687465317,Non,2,1
9971,831,0.27313925504263237,Non,3,1
9972,831,0.2479313375384194,Non,4,1
9973,831,0.0857447937724775,Non,5,1
9974,831,0.1442575919769335,Non,6,1
9975,831,0.09192180881268304,Non,7,1
9976,831,0.21670374818346955,Non,8,1
9977,831,0.11588030542456765,Non,12,1
9978,831,0.12323850521694071,Non,13,1
9979,831,-0.3096050276698288,Non,14,1
9980,831,0.3096050276698288,Non,15,1
9981,832,-0.023839801330121417,Non,2,1
9982,832,0.0337910477864547,Non,3,1
9983,832,-0.009684725280207009,Non,4,1
9984,832,-0.021464919144101216,Non,5,1
9985,832,0.02450842012166676,Non,6,1
9986,832,0.059034571060788646,Non,7,1
9987,832,-0.0022877616603219422,Non,11,1
9988,832,0.00157099947110826,Non,12,1
9989,832,0.04078542556866102,Non,13,1
9990,832,0.004620652423820298,Non,14,1
9991,832,-0.004620652423820298,Non,15,1
9992,833,0.04719080716963421,Non,2,1
9993,833,0.04019958949408532,Non,3,1
9994,833,0.06259836825818275,Non,4,1
9995,833,0.007371460989451271,Non,5,1
9996,833,-0.039916416915595734,Non,6,1
9997,833,-0.0003803540388674885,Non,8,1
9998,833,0.017112962650990143,Non,10,1
9999,833,-0.018010282757177115,Non,11,1
10000,833,-0.008673960175368544,Non,12,1
10001,833,0.014065462264518977,Non,13,1
10002,833,0.014608886748370086,Non,14,1
10003,833,-0.014608886748370086,Non,15,1
10004,834,-0.08998884355919134,Non,1,1
10005,834,-0.027505066206342042,Non,2,1
10006,834,0.06647692311010894,Non,3,1
10007,834,0.03814408618054724,Non,6,1
10008,834,-0.03722111268262293,Non,7,1
10009,834,-0.05104336186463995,Non,8,1
10010,834,-0.03233974684394821,Non,9,1
10011,834,-0.03630355426025891,Non,10,1
10012,834,-0.021315624399629602,Non,11,1
10013,834,-0.04377554928841969,Non,12,1
10014,834,0.12507327569268548,Non,13,1
10015,834,0.06939482254323177,Non,14,1
10016,834,-0.06939482254323177,Non,15,1
10017,835,0.019730995783037934,Non,2,1
10018,835,-0.01358005886795572,Non,3,1
10019,835,0.010508078079351876,Non,4,1
10020,835,0.034216946118151854,Non,5,1
10021,835,-0.03335484277782464,Non,6,1
10022,835,-0.02471097542013871,Non,7,1
10023,835,-0.010562732086862647,Non,8,1
10024,835,-0.012904152554075538,Non,9,1
10025,835,0.04673827199147953,Non,10,1
10026,835,-0.03138597262478682,Non,11,1
10027,835,0.030004226682023995,Non,12,1
10028,835,-0.037947872294894346,Non,13,1
10029,835,0.0026791089310027414,Non,14,1
10030,835,-0.0026791089310027397,Non,15,1
10031,836,0.018404948393365823,Non,1,1
10032,836,-0.0032490314210373676,Non,2,1
10033,836,-0.004226576144345396,Non,3,1
10034,836,-0.01887339184035618,Non,4,1
10035,836,0.03844072313900161,Non,5,1
10036,836,0.022314267325246297,Non,6,1
10037,836,0.003858919009152726,Non,7,1
10038,836,0.02834670856336345,Non,8,1
10039,836,0.013275939016952435,Non,9,1
10040,836,-0.06695636235078421,Non,10,1
10041,836,-0.004574836809256402,Non,11,1
10042,836,0.04724654148786411,Non,12,1
10043,836,-0.0006181434481609092,Non,13,1
10044,836,0.003770532789399656,Non,14,1
10045,836,-0.003770532789399655,Non,15,1
10046,837,-0.0017660794395648778,Non,2,1
10047,837,0.04267603066991494,Non,3,1
10048,837,0.0057366627818721365,Non,4,1
10049,837,0.08167504345972178,Non,5,1
10050,837,0.04674304881678015,Non,6,1
10051,837,0.035079756747178586,Non,7,1
10052,837,-0.011556660683992494,Non,8,1
10053,837,0.06460669655735891,Non,9,1
10054,837,-0.012239069438046955,Non,10,1
10055,837,0.021332909533745684,Non,11,1
10056,837,0.04029902901147013,Non,12,1
10057,837,-0.008773063258313032,Non,13,1
10058,837,0.010292415055299644,Non,14,1
10059,837,-0.010292415055299643,Non,15,1
10060,838,0.019258248045218723,Non,1,1
10061,838,-0.11218036780422581,Non,2,1
10062,838,-0.05337705460352467,Non,3,1
10063,838,-0.07582994614448917,Non,4,1
10064,838,0.018249902189158923,Non,5,1
10065,838,0.027304418538883796,Non,6,1
10066,838,-0.030335017718105345,Non,7,1
10067,838,0.0023161949885376586,Non,8,1
10068,838,-0.017380412650971788,Non,9,1
10069,838,-0.06132630763586633,Non,10,1
10070,838,-0.011748814803692137,Non,11,1
10071,838,0.0008146877670425143,Non,12,1
10072,838,-0.0185867978475665,Non,13,1
10073,838,-0.014302001899234569,Non,14,1
10074,838,0.01430200189923457,Non,15,1
10075,839,0.012011530062475535,Non,2,1
10076,839,0.002618571747874273,Non,3,1
10077,839,0.019179134851267442,Non,4,1
10078,839,-0.014535693591272499,Non,5,1
10079,839,-0.027529901909237355,Non,6,1
10080,839,-0.022072490753278995,Non,7,1
10081,839,-0.04055875739248743,Non,8,1
10082,839,-0.016068230852605683,Non,9,1
10083,839,-0.059621247859975336,Non,10,1
10084,839,-0.033562626992070195,Non,11,1
10085,839,-0.026807879488987815,Non,12,1
10086,839,-0.021718067350203575,Non,13,1
10087,839,-0.013079400598202838,Non,14,1
10088,839,0.01307940059820284,Non,15,1
10089,840,-0.006071661332268547,Non,1,1
10090,840,-0.014410038524165338,Non,2,1
10091,840,0.018775294723422646,Non,3,1
10092,840,-0.023854115830490994,Non,4,1
10093,840,0.002592624406118859,Non,5,1
10094,840,-0.023932179441303873,Non,6,1
10095,840,-0.004225948910593025,Non,7,1
10096,840,-0.03360533968913979,Non,8,1
10097,840,-0.04321766172277618,Non,9,1
10098,840,0.015940300005247134,Non,10,1
10099,840,-0.0013344668833400932,Non,11,1
10100,840,0.015678533943085292,Non,12,1
10101,840,-0.011446412464763672,Non,13,1
10102,840,0.0,Non,14,1
10103,841,0.03663927566323944,Non,1,1
10104,841,0.03450747412456297,Non,2,1
10105,841,0.046726114678734,Non,3,1
10106,841,0.017112495816279747,Non,4,1
10107,841,0.049703787696105076,Non,5,1
10108,841,0.05542444633024422,Non,6,1
10109,841,0.0049172100542484685,Non,7,1
10110,841,0.015835485657438902,Non,8,1
10111,841,0.022362132882372415,Non,9,1
10112,841,0.030432949664293503,Non,10,1
10113,841,-0.010790152104721954,Non,11,1
10114,841,0.011323486990531897,Non,12,1
10115,841,-0.0062709684042626425,Non,14,1
10116,841,0.0062709684042626425,Non,15,1
10117,842,0.008542956694427903,Non,1,1
10118,842,-0.011195700765909117,Non,2,1
10119,842,-0.0016803578771343482,Non,3,1
10120,842,-0.032218270872130084,Non,4,1
10121,842,-0.032400143948973975,Non,5,1
10122,842,-0.04256352262758803,Non,6,1
10123,842,0.0006903933088254939,Non,7,1
10124,842,0.008077369286055996,Non,8,1
10125,842,0.0004662676572710651,Non,9,1
10126,842,-0.013330929965964317,Non,10,1
10127,842,-0.018821046229285137,Non,11,1
10128,842,0.012085794140164054,Non,12,1
10129,842,0.0,Non,15,1
10130,843,-0.021755156202825178,Non,1,1
10131,843,-0.0050713151537318535,Non,2,1
10132,843,-0.024979590496056837,Non,3,1
10133,843,0.02593065855240221,Non,4,1
10134,843,0.043055839104905055,Non,5,1
10135,843,0.022416739738325288,Non,6,1
10136,843,-0.014474780360924946,Non,7,1
10137,843,-0.021726525501787018,Non,8,1
10138,843,-0.059804356485615974,Non,9,1
10139,843,0.012510058048466301,Non,10,1
10140,843,-0.011602752579183962,Non,11,1
10141,843,-0.010824386833521542,Non,12,1
10142,843,-0.024410308900882784,Non,13,1
10143,843,0.007845094660736775,Non,14,1
10144,843,-0.007845094660736775,Non,15,1
10145,844,-0.03243638020176952,Non,1,1
10146,844,-0.01736561754913194,Non,2,1
10147,844,-0.016942893727484067,Non,3,1
10148,844,0.013023347982247425,Non,4,1
10149,844,-0.013244350379737086,Non,5,1
10150,844,0.027431039618576833,Non,6,1
10151,844,-0.02904594253510255,Non,7,1
10152,844,-0.061318021925055685,Non,8,1
10153,844,0.013188200358552412,Non,9,1
10154,844,0.001094567859378186,Non,10,1
10155,844,0.05961937102818579,Non,11,1
10156,844,-0.004313244225313848,Non,13,1
10157,844,0.005798498300414786,Non,14,1
10158,844,-0.005798498300414786,Non,15,1
10159,845,0.045066017696855455,Non,1,1
10160,845,-0.026904830444335552,Non,2,1
10161,845,-0.0005222351924286245,Non,3,1
10162,845,0.06951206558756223,Non,5,1
10163,845,0.020868123332005106,Non,6,1
10164,845,0.04795109125085224,Non,7,1
10165,845,-0.016386162935964406,Non,8,1
10166,845,0.04180720720167018,Non,9,1
10167,845,-0.00040063089536128416,Non,10,1
10168,845,0.03692262626558508,Non,11,1
10169,845,0.043804876814783913,Non,12,1
10170,845,0.07024464169822955,Non,13,1
10171,845,-0.019883754062433756,Non,14,1
10172,845,0.019883754062433756,Non,15,1
10173,846,-0.02108658290043765,Non,1,1
10174,846,0.026223670019145204,Non,2,1
10175,846,-0.018280042224499676,Non,3,1
10176,846,-0.002106530309719988,Non,4,1
10177,846,-0.03250324512249693,Non,5,1
10178,846,-0.05152522512728428,Non,6,1
10179,846,-0.026982452565698874,Non,7,1
10180,846,-0.05025117341955039,Non,8,1
10181,846,-0.04270300862280796,Non,9,1
10182,846,-0.027697215084424087,Non,10,1
10183,846,-0.026922158514934222,Non,11,1
10184,846,-0.03861061317715637,Non,12,1
10185,846,-0.042256379330830304,Non,13,1
10186,846,0.02046319318645179,Non,14,1
10187,846,-0.020463193186451793,Non,15,1
10188,847,0.09562165169604592,Non,2,1
10189,847,0.10405680926153155,Non,3,1
10190,847,0.06016779749092997,Non,4,1
10191,847,0.12848235851055992,Non,5,1
10192,847,0.10819947489296666,Non,6,1
10193,847,0.10994638016399538,Non,7,1
10194,847,0.017791721516940355,Non,8,1
10195,847,0.03304187852231641,Non,9,1
10196,847,0.15029193496843296,Non,10,1
10197,847,0.07014956782146492,Non,11,1
10198,847,-0.051726880750304204,Non,12,1
10199,847,-0.039598437255621795,Non,13,1
10200,847,-0.012680090154892527,Non,14,1
10201,847,0.012680090154892527,Non,15,1
10202,848,-0.01174300727029576,Non,1,1
10203,848,-0.027876223713659994,Non,2,1
10204,848,-0.007494461618188172,Non,3,1
10205,848,-0.025286732431763152,Non,4,1
10206,848,-0.010770131212840477,Non,5,1
10207,848,0.013220185278489227,Non,6,1
10208,848,-0.004727993194284529,Non,7,1
10209,848,0.00356394649739945,Non,8,1
10210,848,-0.017491644634365183,Non,9,1
10211,848,-0.04007766023806681,Non,10,1
10212,848,-0.043877568011997575,Non,11,1
10213,848,-0.05884733097729326,Non,12,1
10214,848,0.0018675703936163607,Non,13,1
10215,848,0.010736430562202807,Non,14,1
10216,848,-0.010736430562202805,Non,15,1
10217,849,0.014209092103233109,Non,1,1
10218,849,0.006549068271080989,Non,2,1
10219,849,0.016359223619431533,Non,3,1
10220,849,0.05704803665808648,Non,4,1
10221,849,-0.01220594665349816,Non,5,1
10222,849,0.043975630638195755,Non,6,1
10223,849,0.04145500745363994,Non,7,1
10224,849,0.06063414107416877,Non,8,1
10225,849,0.052957543693844616,Non,9,1
10226,849,0.06385207623860142,Non,10,1
10227,849,0.09050750494079926,Non,11,1
10228,849,0.004256700831559872,Non,12,1
10229,849,0.045685620001821414,Non,13,1
10230,849,-0.010263538764199352,Non,14,1
10231,849,0.010263538764199356,Non,15,1
10232,850,0.050222708809365794,Non,1,1
10233,850,0.0216968537190327,Non,2,1
10234,850,0.027385088836791263,Non,3,1
10235,850,-0.004097832473448588,Non,4,1
10236,850,0.017235266593782314,Non,5,1
10237,850,0.0027080515296515504,Non,6,1
10238,850,0.01604876121774242,Non,7,1
10239,850,0.0378789194967822,Non,8,1
10240,850,-0.017616965272920757,Non,9,1
10241,850,0.009494656320033362,Non,10,1
10242,850,0.002987396674214992,Non,11,1
10243,850,0.03331713684602505,Non,12,1
10244,850,0.029383853211277,Non,13,1
10245,850,0.009774150235975533,Non,14,1
10246,850,-0.009774150235975533,Non,15,1
10247,851,0.03604841420916538,Non,1,1
10248,851,0.016570706207012044,Non,2,1
10249,851,0.03656384469311999,Non,3,1
10250,851,0.005302342105816668,Non,4,1
10251,851,0.02418373752131325,Non,5,1
10252,851,0.02794272423035224,Non,6,1
10253,851,0.00940578146147628,Non,7,1
10254,851,-0.033443163226896264,Non,8,1
10255,851,0.0060092996919971255,Non,9,1
10256,851,0.04013952402601527,Non,10,1
10257,851,0.060603926761652854,Non,11,1
10258,851,0.026396048521175716,Non,12,1
10259,851,0.0013614449219234662,Non,13,1
10260,851,0.015135291244960469,Non,14,1
10261,851,-0.015135291244960467,Non,15,1
10262,852,-0.007797638895906759,Non,1,1
10263,852,0.025397574599161678,Non,2,1
10264,852,-0.008998651449484954,Non,3,1
10265,852,0.008963781113027423,Non,4,1
10266,852,0.013630549993341744,Non,5,1
10267,852,0.01988475296428526,Non,6,1
10268,852,0.02795833801292906,Non,7,1
10269,852,0.02002949620734928,Non,8,1
10270,852,-0.010517537092145582,Non,9,1
10271,852,0.004107484324731233,Non,10,1
10272,852,0.011696252625059576,Non,11,1
10273,852,0.04303322827576584,Non,13,1
10274,852,-0.0037925505377183703,Non,14,1
10275,852,0.0037925505377183707,Non,15,1
10276,853,0.01501759976049022,Non,1,1
10277,853,0.03530609776577849,Non,2,1
10278,853,-0.0005376826944533831,Non,3,1
10279,853,0.022185140207186663,Non,4,1
10280,853,0.012565816056465654,Non,5,1
10281,853,0.02386937201812106,Non,6,1
10282,853,0.017461584198574485,Non,7,1
10283,853,0.041835373508469505,Non,8,1
10284,853,-0.02265961061844214,Non,9,1
10285,853,-0.0010997942548629392,Non,10,1
10286,853,0.017865243353152763,Non,11,1
10287,853,0.01858605868376264,Non,12,1
10288,853,-0.0021583091679551313,Non,14,1
10289,853,0.0021583091679551313,Non,15,1
10290,854,-0.017835761878907005,Non,1,1
10291,854,0.03661496626556141,Non,2,1
10292,854,0.01040326841293373,Non,3,1
10293,854,0.020287710602302028,Non,4,1
10294,854,0.03438223032741487,Non,5,1
10295,854,-0.0017995500080491209,Non,6,1
10296,854,-0.013583961521154937,Non,7,1
10297,854,-0.009203248210223967,Non,8,1
10298,854,-0.011064770440445997,Non,9,1
10299,854,-0.028161972701411516,Non,10,1
10300,854,-0.011308054614167368,Non,11,1
10301,854,0.02009295069032332,Non,12,1
10302,854,-0.005738468676331175,Non,13,1
10303,854,0.0,Non,15,1
10304,858,-0.004588219109045468,Non,1,1
10305,858,0.005379031278887525,Non,2,1
10306,858,0.01356982794899955,Non,3,1
10307,858,-0.0011033918234960999,Non,4,1
10308,858,0.020498523676550636,Non,5,1
10309,858,-0.00923172146203411,Non,6,1
10310,858,-0.011273827878742093,Non,7,1
10311,858,0.015009554404095082,Non,8,1
10312,858,0.022810971670797632,Non,9,1
10313,858,0.0008504986933631324,Non,10,1
10314,858,0.036000835152635746,Non,11,1
10315,858,-0.029845387023594655,Non,12,1
10316,858,0.03218334215966247,Non,13,1
10317,858,0.014619582245953278,Non,14,1
10318,858,-0.014619582245953278,Non,15,1
10319,859,0.11007457995920604,Non,1,1
10320,859,0.057561566116537746,Non,2,1
10321,859,0.07363495014942437,Non,3,1
10322,859,0.052420881431828624,Non,4,1
10323,859,0.0695304482354085,Non,5,1
10324,859,0.030093060886447885,Non,6,1
10325,859,0.05077162332187628,Non,7,1
10326,859,0.01503091660672995,Non,8,1
10327,859,0.041588258702551194,Non,9,1
10328,859,0.0426340315689547,Non,10,1
10329,859,-0.05376992367236351,Non,11,1
10330,859,0.03335551647110685,Non,12,1
10331,859,-0.005179930898352465,Non,13,1
10332,859,0.0,Non,15,1
10333,860,0.04974841574270432,Non,1,1
10334,860,0.08060829262296629,Non,2,1
10335,860,0.035098331536731205,Non,3,1
10336,860,0.023392206205290374,Non,4,1
10337,860,0.07013320617333796,Non,5,1
10338,860,0.06147527344438253,Non,6,1
10339,860,0.04962019795932751,Non,7,1
10340,860,0.08379603507213493,Non,8,1
10341,860,0.043079235338137005,Non,9,1
10342,860,0.038147778218314485,Non,10,1
10343,860,0.0520761492126366,Non,11,1
10344,860,0.03033831774430539,Non,12,1
10345,860,-0.00016753847780508202,Non,13,1
10346,860,0.012147969410583236,Non,14,1
10347,860,-0.012147969410583243,Non,15,1
10348,861,0.005711439228765651,Non,1,1
10349,861,0.013338601496089196,Non,2,1
10350,861,0.013276820449826941,Non,3,1
10351,861,0.018144432808071514,Non,4,1
10352,861,-0.01826438669290739,Non,5,1
10353,861,-0.016629384283681596,Non,6,1
10354,861,-0.005531041589958865,Non,7,1
10355,861,-0.025082342693654877,Non,8,1
10356,861,-0.005101702378876565,Non,9,1
10357,861,-0.025922840640246202,Non,10,1
10358,861,-0.040764656912067196,Non,11,1
10359,861,-0.028021673953935136,Non,12,1
10360,861,0.018636395403287043,Non,13,1
10361,861,0.018175740216329714,Non,14,1
10362,861,-0.018175740216329714,Non,15,1
10363,862,0.06680855148186164,Non,1,1
10364,862,0.03084280039024415,Non,2,1
10365,862,0.02701274176119604,Non,3,1
10366,862,0.05500967557414997,Non,4,1
10367,862,0.055596530562459764,Non,5,1
10368,862,0.031201539729737184,Non,6,1
10369,862,-0.005581349918312405,Non,7,1
10370,862,-0.00879180971426027,Non,8,1
10371,862,0.02611565276023228,Non,9,1
10372,862,0.007229432427743623,Non,10,1
10373,862,-0.005004997022789373,Non,11,1
10374,862,-0.027117401826152004,Non,12,1
10375,862,-0.03053174147176149,Non,13,1
10376,862,0.012852007714364837,Non,14,1
10377,862,-0.012852007714364837,Non,15,1
10378,863,-0.0014305911341275478,Non,1,1
10379,863,-0.01770406670541614,Non,2,1
10380,863,-0.0091464523921288,Non,3,1
10381,863,-0.011277078094849145,Non,4,1
10382,863,0.023717893125753408,Non,5,1
